id,created_at,favorite_count,retweet_count,text
1545068080526680067,2022-07-07 15:31:51+00:00,21,10,"It's World Chocolate Day! Take part in our quiz and subscribe to our weekly newsletter for more quizzes &amp; insights on the latest financial trends: https://t.co/gXaaQk2I8I

Which historic civilization is thought to have used cacao beans as a form of currency? 

Answer below. 👇"
1545046238134865920,2022-07-07 14:05:03+00:00,52,13,.@Oaktree Capital Management’s @HowardMarksBook shares his view on the current market cycle. Watch now: https://t.co/eYrl3BI89n #TalksAtGS https://t.co/1K1Jqbggj8
1544682595509731328,2022-07-06 14:00:04+00:00,26,5,"With strong signs that the surge in housing sales and prices during the pandemic has come to an end, our economists explain why the housing boom appears to be cooling off with borrowing costs for housing likely to rise even further: https://t.co/91Gd13ZlTS https://t.co/yXXKcBe26F"
1544320229798551556,2022-07-05 14:00:09+00:00,22,5,"“I think it is going to be much, much more difficult to generate returns over the next 10 years,” says @NorgesBank Investment Managements’ Nicolai Tangen. Listen now: https://t.co/ePo3X5Ubf7 #ExchangesGS https://t.co/V9ElbEPW7q"
1544152666112200705,2022-07-05 02:54:19+00:00,19,4,"Ahead of the Reserve Bank of Australia’s latest interest rate decision, Andrew Boak, our chief ANZ economist, explains to Bloomberg TV why he is focused on the household credit-to-income ratio in forecasting the path ahead for monetary policy: https://t.co/ViDEoptUEt https://t.co/R147RzUVAR"
1543822056084705286,2022-07-04 05:00:35+00:00,24,9,"While losses have been mounting across Asia credit markets, Kenneth Ho, our head of Asia credit strategy, points to some pockets of relative value in a live interview on Bloomberg TV today: https://t.co/uXxL0etfOh https://t.co/djJLef4iqU"
1542908446693015554,2022-07-01 16:30:14+00:00,21,9,Is US inflation going to soar even higher? Our economist Daan Struyven says one key metric is sending an encouraging signal–the jobs-workers gap. Learn more: https://t.co/HoUVMn0ysN https://t.co/jaMdhQACKo
1542848048753254402,2022-07-01 12:30:14+00:00,123,44,"Applications for our 2023 summer internship program are NOW OPEN! 

Make things possible by working in transforming global markets, pioneering new information systems, and more. Apply today: https://t.co/gJNCddkRU6 https://t.co/5AJI9nKMD9"
1542594769431527430,2022-06-30 19:43:47+00:00,18,6,.@HotelChocolat founder @AngusThirlwell shares his best advice for entrepreneurs. Watch now: https://t.co/qHpNlcuHWQ #TalksAGS https://t.co/Wl2gPoEWPj
1541866555629248512,2022-06-28 19:30:08+00:00,18,6,How are companies investing in cybersecurity today? Listen to our latest podcast to learn how the cybersecurity investment landscape has evolved: https://t.co/z4eN0SB9G0 #ExchangesGS https://t.co/esHs4WCsiU
1541677598694064128,2022-06-28 06:59:17+00:00,20,2,"Today on Bloomberg TV, Trina Chen, our co-head of China equity research, discussed our expectations for a peak in the bull market for battery metals. Key to the call is a ramp up in supply from China: https://t.co/lPWOqNzMhM https://t.co/g0oQRSoyQw"
1541511733797347329,2022-06-27 20:00:11+00:00,19,10,KKR co-CEO Joe Bae shares his advice for young investors: https://t.co/22TBvjnezl #ExchangesGS https://t.co/MRZGXCCS5I
