id,created_at,favorite_count,retweet_count,text
1579144407554498560,2022-10-09 16:19:00+00:00,3,0,"@DanielleFong @dpfishman @robleathern I was off footpath at one point, and met a nice French woman who was off path and coming out of a driveway, and we had a nice chat about the wonders of Berkeley Hills footpaths."
1579142347849224192,2022-10-09 16:10:49+00:00,2,0,"@chr1sa Were I you, I would have stayed in that spot. Just fyi."
1579141604790583297,2022-10-09 16:07:52+00:00,1,0,"@chr1sa Oh, on the ridge line there? I was trying to find the footpath, but went right instead of left, and had to backtrack. Lovely spot, that."
1579135956896342021,2022-10-09 15:45:25+00:00,2,0,"@robleathern It's a genuinely fun run, with a nice mix of fire roads &amp;  single track, plus vistas, redwoods, and wacky Berkeley footpaths."
1579135584735354881,2022-10-09 15:43:56+00:00,0,0,"@sophiemaynard Yes, that remains an immense positive."
1579135378808012801,2022-10-09 15:43:07+00:00,42,1,"Was briefly in Berkeley recently, and got a chance to do a run looping the hills on fire roads and trails. I can recommend. Around 8.5 miles and 2,000 feet of vertical or so. Only got lost once. https://t.co/DsB5wi68n7"
1579113430258110464,2022-10-09 14:15:54+00:00,6,0,"I remarked a week ago on the weirdness of seeing an Oxford moral philsopher sliding into the Musk texts brokering a crypto bro intro as part of a Twitter syndicate. Irony remains dead.

How a Scottish Moral Philosopher Got Elon Musk’s Number https://t.co/ifOmMcpWo6"
1579112277470433280,2022-10-09 14:11:20+00:00,2,0,"@jjhikes @muellerwHH I get it. It's a terrible problem, one too easily ignored until you have aging parents or the equivalent. And loss of personal mobility can trigger many health and emotional spirals."
1579107824163905536,2022-10-09 13:53:38+00:00,1,0,"@DavidBCollum Right, and now, perversely, there is an incentive to never correct them."
1579107355286855680,2022-10-09 13:51:46+00:00,1,0,"@jjhikes Sure, that's fine. I'm just saying let's not be naive about the tendencies in a country that worships bigness in all things."
1579106474302676992,2022-10-09 13:48:16+00:00,0,0,"@jjhikes Of course not. That's silly. I'm simply saying that we should be careful not to swap roads clogged clogged with one kind of large vehicle with roads clogged with another kind. This is America: Left to their own, small e-cars will rapidly become medium and then large e-cars."
1579105084440743941,2022-10-09 13:42:45+00:00,9,0,"This is the dark mirror world of stale patient charts, which often show you still taking medications for things you had years ago, but long ago stopped. In the perverse world of paying more for insuring sicker patients, stale charts are a profitable feature, not a bug."
1579104141514747905,2022-10-09 13:39:00+00:00,5,0,"Example: ""Adding the code for a single diagnosis could yield a substantial payoff. In a 2020 lawsuit, the government said Anthem instructed programmers to scour patient charts for “revenue-generating” codes."""""
1579103772957356032,2022-10-09 13:37:32+00:00,9,2,"Btw, part of the cause here is that vast quantities of textual patient data can now be speedily scoured by an insurer's machine learning tools, looking for anything that matches patterns for a profitably reimbursable condition. Welcome to the real world of big data."
1579103098764947461,2022-10-09 13:34:51+00:00,2,0,"@jjhikes Oh, for sure, and there is a case for four wheels, but the larger the vehicle, the more space required. And a traffic jam is a traffic jam, whether it's golf carts or cars. Trade-offs matter here if we want to reclaim urban space from larger vehicles."
1579102453835759616,2022-10-09 13:32:17+00:00,2,0,"@sbmiller5 I get it. That sort of step change is interesting, in making something previously requiring a car into a bikable task."
1579102211639980032,2022-10-09 13:31:20+00:00,21,6,"Sure, that sort of mercenary response to incentives is dully predictable, but it's also a good reason why we should be wary about changes in complex system, and the unintended consequences of the best-intended incentives. https://t.co/pyeNMy2hRl"
1579102210352242690,2022-10-09 13:31:19+00:00,11,0,"Similarly, give companies incentives to insure elderly people will more illnesses, and they'll do that, even if means rummaging through said insurees medical history to find every possible condition or injury they've ever had, to show how ill they are, justifying more payouts."
1579102209098162176,2022-10-09 13:31:19+00:00,30,4,"This Medicare Advantage fraud article in the NYT is, abstracting up, such a striking example of the power of incentives: You give companies incentives to insure older people, they'll insure older people, even if it means putting offices upstairs so they only get healthier ones."
1579099709582737409,2022-10-09 13:21:23+00:00,90,1,"E-bikes are all the rage, but in wandering about a hilly city yesterday I was struck by the things they make possible that you didn't previously see, like a parent taking two passenger kids on a trip to the grocery story, up and down steep hills. That used to be car stuff."
1578978785030201349,2022-10-09 05:20:53+00:00,1,0,@chiradeep That sort of thing is weirdly heartbreaking.
1578975283633221632,2022-10-09 05:06:58+00:00,6,0,"Sorry, Montana. https://t.co/MYpz1q3irn"
1578950584950198272,2022-10-09 03:28:49+00:00,37,1,"In the same way that youth is wasted on the young, a quality undergraduate education is wasted on undergraduates. This comes as a surprise to many people, I think. Mostly not undergraduates, of course."
1578948832972673026,2022-10-09 03:21:51+00:00,3,0,"@swartable When you look up from your phone, people want to talk to you. A lot. Turns out we're all very lonely."
