Date,Open,High,Low,Close,Adj Close,Volume
1980-08-18,748.090027,766.280029,743.539978,766.280029,766.280029,0
1980-08-25,761.630005,761.630005,743.859985,745.770020,745.770020,0
1980-09-01,753.700012,768.820007,753.700012,762.679993,762.679993,0
1980-09-08,753.590027,768.179993,753.590027,768.179993,768.179993,0
1980-09-15,769.239990,791.020020,769.239990,791.020020,791.020020,0
1980-09-22,797.580017,797.580017,771.780029,771.780029,771.780029,0
1980-09-29,753.479980,790.280029,753.479980,790.280029,790.280029,0
1980-10-06,804.030029,804.030029,796.619995,796.619995,796.619995,0
1980-10-13,806.559998,816.710022,802.760010,802.760010,802.760010,0
1980-10-20,808.260010,808.260010,789.750000,791.969971,791.969971,0
1980-10-27,780.549988,780.760010,770.299988,777.489990,777.489990,0
1980-11-03,786.260010,799.799988,785.520020,786.159973,786.159973,0
1980-11-10,788.909973,834.900024,788.909973,834.900024,834.900024,0
1980-11-17,838.710022,855.409973,838.710022,847.700012,847.700012,0
1980-11-24,842.409973,856.679993,842.409973,856.679993,856.679993,0
1980-12-01,837.020020,837.020020,815.869995,815.869995,815.869995,0
1980-12-08,794.299988,794.299988,773.049988,784.150024,784.150024,0
1980-12-15,785.729980,812.700012,785.729980,812.700012,812.700012,0
1980-12-22,824.119995,827.710022,820.940002,827.710022,827.710022,0
1980-12-29,818.830017,827.500000,818.830017,827.500000,827.500000,0
1981-01-05,836.169983,836.809998,805.719971,808.260010,808.260010,0
1981-01-12,809.099976,817.669983,807.299988,817.669983,817.669983,0
1981-01-19,815.229980,815.229980,790.070007,790.070007,790.070007,0
1981-01-26,787.210022,795.039978,785.309998,785.309998,785.309998,0
1981-02-02,768.390015,791.229980,768.390015,791.229980,791.229980,0
1981-02-09,782.979980,782.979980,769.770020,769.770020,769.770020,0
1981-02-16,774.210022,778.119995,766.070007,766.070007,766.070007,0
1981-02-23,770.190002,794.400024,770.190002,794.400024,794.400024,0
1981-03-02,799.159973,799.159973,787.320007,787.320007,787.320007,0
1981-03-09,793.979980,806.989990,788.059998,806.989990,806.989990,0
1981-03-16,816.190002,816.190002,810.369995,815.130005,815.130005,0
1981-03-23,824.859985,833.419983,819.679993,820.419983,820.419983,0
1981-03-30,817.979980,831.309998,817.979980,826.229980,826.229980,0
1981-04-06,817.239990,822.640015,817.239990,822.419983,822.419983,0
1981-04-13,813.539978,822.210022,809.840027,822.210022,822.210022,0
1981-04-20,826.549988,826.549988,818.200012,825.280029,825.280029,0
1981-04-27,827.179993,827.179993,811.530029,811.530029,811.530029,0
1981-05-04,798.530029,804.979980,796.200012,804.979980,804.979980,0
1981-05-11,793.559998,809.309998,793.559998,809.309998,809.309998,0
1981-05-18,811.320007,811.320007,806.349976,806.349976,806.349976,0
1981-05-25,814.710022,820.309998,814.070007,814.070007,814.070007,0
1981-06-01,813.229980,813.229980,802.229980,811.320007,811.320007,0
1981-06-08,811.640015,820.840027,809.309998,820.520020,820.520020,0
1981-06-15,821.049988,821.049988,807.830017,811.530029,811.530029,0
1981-06-22,809.840027,818.619995,809.840027,813.859985,813.859985,0
1981-06-29,809.739990,809.739990,790.169983,790.169983,790.169983,0
1981-07-06,782.349976,794.619995,782.349976,794.619995,794.619995,0
1981-07-13,795.989990,803.179993,795.780029,803.179993,803.179993,0
1981-07-20,791.340027,791.340027,781.400024,788.799988,788.799988,0
1981-07-27,796.409973,803.070007,792.400024,803.070007,803.070007,0
1981-08-03,800.429993,814.179993,800.429993,809.739990,809.739990,0
1981-08-10,813.119995,821.049988,813.119995,814.179993,814.179993,0
1981-08-17,806.559998,806.559998,794.090027,794.090027,794.090027,0
1981-08-24,771.039978,771.039978,757.820007,760.989990,760.989990,0
1981-08-31,752.849976,756.659973,735.400024,735.400024,735.400024,0
1981-09-07,721.549988,743.539978,721.549988,743.539978,743.539978,0
1981-09-14,737.940002,737.940002,711.289978,711.289978,711.289978,0
1981-09-21,715.950012,715.950012,686.869995,686.869995,686.869995,0
1981-09-28,702.409973,728.109985,702.409973,728.109985,728.109985,0
1981-10-05,729.590027,747.989990,729.590027,743.650024,743.650024,0
1981-10-12,742.380005,742.380005,729.270020,730.960022,730.960022,0
1981-10-19,729.799988,737.520020,727.789978,727.789978,727.789978,0
1981-10-26,725.150024,746.929993,725.150024,746.929993,746.929993,0
1981-11-02,761.840027,765.330017,754.219971,754.219971,754.219971,0
1981-11-09,757.820007,758.030029,749.150024,749.150024,749.150024,0
1981-11-16,740.059998,750.729980,740.059998,750.729980,750.729980,0
1981-11-23,749.780029,768.919983,749.780029,768.919983,768.919983,0
1981-11-30,775.789978,775.789978,765.539978,774.419983,774.419983,0
1981-12-07,768.179993,770.190002,765.119995,765.859985,765.859985,0
1981-12-14,753.270020,759.929993,751.369995,759.929993,759.929993,0
1981-12-21,756.340027,756.340027,750.419983,751.900024,751.900024,0
1981-12-28,750.099976,751.900024,746.289978,751.900024,751.900024,0
1982-01-04,752.849976,752.849976,729.799988,733.390015,733.390015,0
1982-01-11,716.479980,716.479980,704.530029,712.780029,712.780029,0
1982-01-18,717.320007,717.320007,706.109985,706.109985,706.109985,0
1982-01-25,704.630005,733.710022,703.049988,733.710022,733.710022,0
1982-02-01,719.119995,720.809998,711.609985,716.789978,716.789978,0
1982-02-08,701.250000,701.250000,695.119995,698.820007,698.820007,0
1982-02-15,696.489990,696.489990,691.840027,691.840027,691.840027,0
1982-02-22,682.530029,692.049988,681.369995,690.780029,690.780029,0
1982-03-01,691.940002,691.940002,667.630005,667.630005,667.630005,0
1982-03-08,655.890015,666.570007,655.890015,661.070007,661.070007,0
1982-03-15,664.880005,672.700012,663.400024,672.700012,672.700012,0
1982-03-22,685.809998,690.460022,682.320007,682.320007,682.320007,0
1982-03-29,683.590027,700.190002,682.219971,700.190002,700.190002,0
1982-04-05,698.289978,707.280029,698.289978,707.280029,707.280029,0
1982-04-12,705.900024,711.190002,704.950012,711.190002,711.190002,0
1982-04-19,710.549988,721.659973,703.679993,721.659973,721.659973,0
1982-04-26,725.250000,725.250000,707.909973,709.289978,709.289978,0
1982-05-03,711.190002,727.049988,711.190002,727.049988,727.049988,0
1982-05-10,721.340027,727.469971,720.179993,720.179993,720.179993,0
1982-05-17,712.250000,712.250000,698.820007,700.619995,700.619995,0
1982-05-24,699.659973,699.659973,682.530029,682.530029,682.530029,0
1982-05-31,680.630005,682.530029,670.590027,670.590027,670.590027,0
1982-06-07,669.950012,676.080017,662.760010,676.080017,676.080017,0
1982-06-14,668.789978,668.789978,652.820007,652.820007,652.820007,0
1982-06-21,652.719971,668.890015,652.719971,663.179993,663.179993,0
1982-06-28,669.210022,669.210022,655.469971,655.469971,655.469971,0
1982-07-05,653.250000,662.340027,652.400024,662.340027,662.340027,0
1982-07-12,665.719971,673.229980,665.090027,673.229980,673.229980,0
1982-07-19,671.849976,676.190002,671.849976,674.599976,674.599976,0
1982-07-26,669.849976,669.849976,650.390015,650.390015,650.390015,0
1982-08-02,660.750000,660.750000,631.150024,631.150024,631.150024,0
1982-08-09,626.489990,629.559998,621.739990,629.559998,629.559998,0
1982-08-16,631.780029,683.590027,631.780029,683.590027,683.590027,0
1982-08-23,701.669983,719.119995,698.919983,710.869995,710.869995,0
1982-08-30,713.940002,742.909973,713.940002,742.909973,742.909973,0
1982-09-06,735.510010,740.369995,733.919983,733.919983,733.919983,0
1982-09-13,740.479980,752.739990,740.479980,743.760010,743.760010,0
1982-09-20,742.799988,755.919983,742.799988,748.090027,748.090027,0
1982-09-27,749.469971,749.469971,731.489990,740.270020,740.270020,0
1982-10-04,737.729980,793.030029,737.729980,793.030029,793.030029,0
1982-10-11,813.229980,827.919983,811.429993,811.429993,811.429993,0
1982-10-18,828.979980,843.780029,828.450012,842.510010,842.510010,0
1982-10-25,810.479980,821.369995,810.479980,813.650024,813.650024,0
1982-11-01,823.909973,867.570007,823.909973,865.250000,865.250000,0
1982-11-08,855.840027,870.750000,853.299988,853.299988,853.299988,0
1982-11-15,838.710022,845.690002,827.919983,838.710022,838.710022,0
1982-11-22,823.159973,826.229980,815.450012,826.229980,826.229980,0
1982-11-29,821.900024,847.270020,821.900024,846.429993,846.429993,0
1982-12-06,862.919983,868.419983,851.080017,851.080017,851.080017,0
1982-12-13,852.979980,852.979980,825.169983,837.440002,837.440002,0
1982-12-20,830.460022,850.020020,830.460022,850.020020,850.020020,0
1982-12-27,863.130005,863.130005,854.250000,856.789978,856.789978,0
1983-01-03,843.679993,885.130005,843.679993,884.700012,884.700012,0
1983-01-10,894.750000,895.280029,889.359985,895.280029,895.280029,0
1983-01-17,896.549988,896.549988,879.520020,879.520020,879.520020,0
1983-01-24,855.630005,881.320007,855.630005,881.320007,881.320007,0
1983-01-31,885.549988,891.260010,873.500000,891.260010,891.260010,0
1983-02-07,896.340027,900.669983,885.969971,900.669983,900.669983,0
1983-02-14,908.179993,908.179993,900.140015,903.419983,903.419983,0
1983-02-21,888.929993,913.039978,888.929993,913.039978,913.039978,0
1983-02-28,903.630005,937.150024,903.630005,937.150024,937.150024,0
1983-03-07,937.469971,937.469971,922.979980,922.979980,922.979980,0
1983-03-14,919.809998,922.239990,911.669983,913.250000,913.250000,0
1983-03-21,919.599976,932.599976,916.849976,928.479980,928.479980,0
1983-03-28,923.510010,932.179993,922.450012,930.809998,930.809998,0
1983-04-04,931.119995,931.119995,919.599976,929.109985,929.109985,0
1983-04-11,941.799988,964.109985,941.799988,964.109985,964.109985,0
1983-04-18,969.719971,975.849976,964.109985,974.369995,974.369995,0
1983-04-25,965.280029,996.789978,965.280029,996.789978,996.789978,0
1983-05-02,983.780029,1009.469971,983.780029,1009.469971,1009.469971,0
1983-05-09,1008.210022,1009.789978,1000.799988,1005.239990,1005.239990,0
1983-05-16,995.940002,999.010010,990.440002,990.859985,990.859985,0
1983-05-23,998.049988,1015.179993,998.049988,1006.940002,1006.940002,0
1983-05-30,994.780029,1005.880005,994.780029,1005.880005,1005.880005,0
1983-06-06,1008.729980,1008.729980,989.380005,998.690002,998.690002,0
1983-06-13,1011.059998,1036.229980,1011.059998,1036.229980,1036.229980,0
1983-06-20,1035.800049,1046.910034,1035.800049,1044.900024,1044.900024,0
1983-06-27,1033.479980,1035.270020,1016.349976,1035.270020,1035.270020,0
1983-07-04,1021.950012,1033.369995,1021.950012,1024.489990,1024.489990,0
1983-07-11,1030.300049,1030.300049,1007.469971,1007.469971,1007.469971,0
1983-07-18,1004.080017,1034.530029,1004.080017,1033.479980,1033.479980,0
1983-07-25,1036.969971,1042.359985,996.789978,996.789978,996.789978,0
1983-08-01,992.979980,998.479980,986.849976,989.700012,989.700012,0
1983-08-08,974.789978,992.239990,974.789978,992.239990,992.239990,0
1983-08-15,1001.330017,1009.900024,998.789978,1003.659973,1003.659973,0
1983-08-22,1005.559998,1005.559998,985.260010,991.820007,991.820007,0
1983-08-29,991.820007,1007.469971,991.820007,1007.469971,1007.469971,0
1983-09-05,1023.960022,1025.229980,1020.789978,1020.789978,1020.789978,0
1983-09-12,1013.599976,1016.880005,1006.940002,1016.880005,1016.880005,0
1983-09-19,1026.599976,1038.339966,1026.599976,1036.969971,1036.969971,0
1983-09-26,1040.349976,1040.349976,1017.619995,1017.619995,1017.619995,0
1983-10-03,1014.969971,1043.839966,1014.969971,1043.839966,1043.839966,0
1983-10-10,1053.459961,1053.459961,1035.800049,1036.229980,1036.229980,0
1983-10-17,1039.079956,1039.079956,1012.330017,1012.330017,1012.330017,0
1983-10-24,1012.119995,1014.869995,996.890015,996.890015,996.890015,0
1983-10-31,997.000000,1004.719971,991.500000,991.500000,991.500000,0
1983-11-07,988.219971,1013.169983,986.849976,1013.169983,1013.169983,0
1983-11-14,1015.609985,1019.940002,1009.690002,1019.940002,1019.940002,0
1983-11-21,1014.229980,1020.890015,1014.229980,1020.890015,1020.890015,0
1983-11-28,1017.090027,1025.020020,1011.479980,1011.479980,1011.479980,0
1983-12-05,1012.650024,1013.599976,1008.729980,1008.729980,1008.729980,0
1983-12-12,1011.270020,1011.270020,988.960022,992.450012,992.450012,0
1983-12-19,991.820007,998.580017,990.119995,995.729980,995.729980,0
1983-12-26,1003.760010,1006.940002,1003.760010,1006.409973,1006.409973,0
1984-01-02,1001.229980,1033.160034,1001.229980,1033.160034,1033.160034,0
1984-01-09,1031.780029,1031.780029,1022.059998,1022.059998,1022.059998,0
1984-01-16,1023.010010,1026.180054,1016.450012,1016.450012,1016.450012,0
1984-01-23,1018.460022,1024.170044,1002.070007,1002.070007,1002.070007,0
1984-01-30,995.200012,997.309998,983.150024,983.150024,983.150024,0
1984-02-06,966.760010,969.190002,948.679993,952.380005,952.380005,0
1984-02-13,944.020020,952.900024,944.020020,947.299988,947.299988,0
1984-02-20,940.739990,956.820007,937.780029,956.820007,956.820007,0
1984-02-27,967.919983,969.289978,954.169983,969.289978,969.289978,0
1984-03-05,961.789978,961.789978,940.429993,940.429993,940.429993,0
1984-03-12,951.109985,969.929993,951.109985,969.929993,969.929993,0
1984-03-19,960.830017,966.440002,954.809998,955.340027,955.340027,0
1984-03-26,954.169983,971.729980,954.169983,969.289978,969.289978,0
1984-04-02,962.530029,962.530029,944.549988,946.140015,946.140015,0
1984-04-09,946.140015,958.400024,943.599976,957.030029,957.030029,0
1984-04-16,962.210022,966.539978,960.409973,961.049988,961.049988,0
1984-04-23,954.070007,973.729980,954.070007,972.150024,972.150024,0
1984-04-30,972.570007,984.309998,970.140015,970.140015,970.140015,0
1984-05-07,971.409973,977.440002,964.640015,964.640015,964.640015,0
1984-05-14,958.609985,961.359985,946.979980,946.979980,946.979980,0
1984-05-21,940.849976,940.849976,919.390015,921.179993,921.179993,0
1984-05-28,914.099976,932.179993,914.099976,932.179993,932.179993,0
1984-06-04,939.479980,944.549988,935.669983,944.549988,944.549988,0
1984-06-11,932.919983,932.919983,911.140015,911.140015,911.140015,0
1984-06-18,925.729980,942.750000,925.729980,941.700012,941.700012,0
1984-06-25,939.049988,939.049988,926.049988,934.510010,934.510010,0
1984-07-02,933.979980,937.039978,929.429993,929.429993,929.429993,0
1984-07-09,934.820007,934.820007,916.109985,920.760010,920.760010,0
1984-07-16,923.510010,927.950012,911.559998,911.559998,911.559998,0
1984-07-23,906.489990,920.020020,900.140015,920.020020,920.020020,0
1984-07-30,914.729980,985.789978,914.729980,985.789978,985.789978,0
1984-08-06,988.119995,1005.349976,982.929993,1005.349976,1005.349976,0
1984-08-13,1004.719971,1004.719971,990.859985,998.369995,998.369995,0
1984-08-20,1001.969971,1018.250000,1001.969971,1017.619995,1017.619995,0
1984-08-27,1011.590027,1016.559998,1011.590027,1013.599976,1013.599976,0
1984-09-03,1004.080017,1007.679993,1000.270020,1001.229980,1001.229980,0
1984-09-10,1000.380005,1026.180054,1000.380005,1026.180054,1026.180054,0
1984-09-17,1026.920044,1026.920044,1011.590027,1011.590027,1011.590027,0
1984-09-24,1008.520020,1017.090027,1008.520020,1012.650024,1012.650024,0
1984-10-01,1004.080017,1004.080017,991.179993,992.770020,992.770020,0
1984-10-08,989.489990,1002.280029,987.799988,1002.280029,1002.280029,0
1984-10-15,1010.849976,1024.170044,1002.809998,1024.170044,1024.170044,0
1984-10-22,1020.679993,1020.679993,1008.099976,1008.099976,1008.099976,0
1984-10-29,1005.140015,1020.469971,1005.140015,1020.469971,1020.469971,0
1984-11-05,1027.130005,1037.489990,1022.799988,1022.799988,1022.799988,0
1984-11-12,1020.469971,1020.469971,1001.330017,1001.330017,1001.330017,0
1984-11-19,994.989990,1016.140015,994.989990,1016.140015,1016.140015,0
1984-11-26,1008.950012,1013.070007,997.099976,997.099976,997.099976,0
1984-12-03,992.979980,995.309998,988.330017,988.859985,988.859985,0
1984-12-10,991.919983,993.929993,987.799988,993.080017,993.080017,0
1984-12-17,998.479980,1023.330017,998.479980,1010.429993,1010.429993,0
1984-12-24,1016.979980,1016.979980,1011.270020,1013.919983,1013.919983,0
1984-12-31,1019.099976,1019.099976,1000.270020,1000.270020,1000.270020,0
1985-01-07,1003.340027,1027.030029,1002.500000,1025.439941,1025.439941,0
1985-01-14,1040.239990,1047.219971,1040.239990,1047.219971,1047.219971,0
1985-01-21,1069.219971,1082.959961,1069.219971,1082.959961,1082.959961,0
1985-01-28,1084.119995,1097.020020,1084.119995,1091.530029,1091.530029,0
1985-02-04,1101.359985,1114.369995,1101.359985,1114.369995,1114.369995,0
1985-02-11,1104.949951,1121.660034,1104.949951,1113.099976,1113.099976,0
1985-02-18,1111.510010,1111.510010,1099.770020,1099.770020,1099.770020,0
1985-02-25,1097.760010,1121.239990,1097.760010,1121.239990,1121.239990,0
1985-03-04,1114.790039,1115.209961,1097.760010,1097.760010,1097.760010,0
1985-03-11,1095.329956,1099.989990,1083.380005,1083.380005,1083.380005,0
1985-03-18,1083.910034,1098.719971,1083.910034,1095.969971,1095.969971,0
1985-03-25,1089.619995,1106.010010,1089.619995,1106.010010,1106.010010,0
1985-04-01,1109.180054,1109.180054,1096.599976,1096.599976,1096.599976,0
1985-04-08,1092.050049,1106.439941,1092.050049,1106.439941,1106.439941,0
1985-04-15,1108.869995,1113.310059,1108.760010,1110.239990,1110.239990,0
1985-04-22,1108.130005,1122.400024,1108.130005,1115.739990,1115.739990,0
1985-04-29,1106.329956,1106.329956,1092.800049,1101.469971,1101.469971,0
1985-05-06,1101.569946,1127.579956,1101.569946,1127.579956,1127.579956,0
1985-05-13,1129.800049,1147.040039,1125.890015,1147.040039,1147.040039,0
1985-05-20,1160.150024,1160.150024,1146.930054,1151.160034,1151.160034,0
1985-05-27,1149.680054,1159.199951,1148.939941,1159.199951,1159.199951,0
1985-06-03,1158.989990,1170.410034,1158.989990,1162.790039,1162.790039,0
1985-06-10,1161.310059,1161.310059,1141.540039,1147.880005,1147.880005,0
1985-06-17,1144.920044,1161.520020,1144.920044,1161.520020,1161.520020,0
1985-06-24,1159.410034,1174.849976,1159.410034,1174.849976,1174.849976,0
1985-07-01,1178.439941,1181.400024,1173.900024,1181.400024,1181.400024,0
1985-07-08,1176.750000,1185.630005,1172.420044,1185.630005,1185.630005,0
1985-07-15,1183.520020,1200.010010,1183.520020,1197.579956,1197.579956,0
1985-07-22,1191.770020,1191.770020,1175.060059,1177.380005,1177.380005,0
1985-07-29,1161.000000,1175.589966,1161.000000,1172.099976,1172.099976,0
1985-08-05,1165.969971,1165.969971,1148.099976,1153.170044,1153.170044,0
1985-08-12,1149.050049,1149.050049,1141.010010,1141.010010,1141.010010,0
1985-08-19,1143.020020,1157.719971,1143.020020,1147.140015,1147.140015,0
1985-08-26,1148.199951,1157.510010,1148.199951,1156.660034,1156.660034,0
1985-09-02,1151.589966,1153.069946,1147.780029,1153.069946,1153.069946,0
1985-09-09,1153.810059,1153.810059,1119.229980,1119.229980,1119.229980,0
1985-09-16,1118.589966,1120.819946,1109.079956,1114.369995,1114.369995,0
1985-09-23,1126.209961,1126.209961,1105.479980,1108.339966,1108.339966,0
1985-09-30,1112.250000,1128.959961,1112.250000,1120.290039,1120.290039,0
1985-10-07,1112.890015,1126.739990,1112.250000,1126.739990,1126.739990,0
1985-10-14,1138.160034,1147.040039,1136.680054,1143.550049,1143.550049,0
1985-10-21,1142.489990,1154.329956,1142.489990,1145.770020,1145.770020,0
1985-10-28,1146.400024,1168.930054,1146.400024,1168.930054,1168.930054,0
1985-11-04,1167.869995,1183.619995,1167.869995,1183.619995,1183.619995,0
1985-11-11,1203.500000,1214.079956,1203.180054,1209.420044,1209.420044,0
1985-11-18,1211.010010,1229.199951,1211.010010,1229.199951,1229.199951,0
1985-11-25,1222.219971,1233.849976,1222.219971,1232.160034,1232.160034,0
1985-12-02,1222.640015,1244.420044,1222.640015,1236.810059,1236.810059,0
1985-12-09,1243.790039,1277.410034,1243.790039,1277.410034,1277.410034,0
1985-12-16,1289.040039,1289.040039,1276.140015,1282.699951,1282.699951,0
1985-12-23,1268.849976,1275.510010,1260.920044,1275.510010,1275.510010,0
1985-12-30,1281.430054,1285.660034,1276.670044,1284.709961,1284.709961,0
1986-01-06,1283.439941,1301.939941,1256.260010,1256.260010,1256.260010,0
1986-01-13,1260.280029,1275.510010,1260.280029,1272.439941,1272.439941,0
1986-01-20,1267.579956,1267.579956,1245.060059,1261.550049,1261.550049,0
1986-01-27,1267.579956,1291.369995,1267.579956,1291.369995,1291.369995,0
1986-02-03,1303.530029,1307.859985,1297.609985,1307.859985,1307.859985,0
1986-02-10,1317.380005,1338.949951,1316.750000,1338.949951,1338.949951,0
1986-02-17,1354.390015,1368.349976,1340.219971,1368.349976,1368.349976,0
1986-02-24,1366.020020,1382.520020,1363.060059,1382.520020,1382.520020,0
1986-03-03,1375.540039,1378.599976,1370.670044,1378.599976,1378.599976,0
1986-03-10,1383.890015,1439.719971,1383.890015,1439.719971,1439.719971,0
1986-03-17,1428.089966,1439.400024,1425.439941,1425.439941,1425.439941,0
1986-03-24,1433.060059,1455.900024,1429.780029,1455.900024,1455.900024,0
1986-03-31,1455.900024,1455.900024,1398.689941,1398.689941,1398.689941,0
1986-04-07,1396.369995,1442.359985,1396.369995,1440.349976,1440.349976,0
1986-04-14,1447.650024,1481.270020,1447.650024,1479.050049,1479.050049,0
1986-04-21,1491.530029,1491.530029,1473.339966,1475.349976,1475.349976,0
1986-04-28,1478.310059,1478.310059,1431.469971,1431.469971,1431.469971,0
1986-05-05,1447.650024,1449.979980,1438.979980,1449.979980,1449.979980,0
1986-05-12,1447.650024,1447.650024,1421.530029,1421.530029,1421.530029,0
1986-05-19,1423.119995,1468.479980,1423.119995,1468.479980,1468.479980,0
1986-05-26,1487.619995,1505.489990,1487.619995,1502.099976,1502.099976,0
1986-06-02,1489.630005,1491.209961,1482.329956,1490.579956,1490.579956,0
1986-06-09,1459.489990,1490.900024,1455.900024,1490.900024,1490.900024,0
1986-06-16,1492.589966,1497.560059,1482.329956,1497.560059,1497.560059,0
1986-06-23,1487.619995,1514.050049,1487.619995,1514.050049,1514.050049,0
1986-06-30,1522.300049,1534.780029,1522.300049,1529.699951,1529.699951,0
1986-07-07,1484.869995,1484.869995,1466.790039,1475.140015,1475.140015,0
1986-07-14,1451.459961,1451.459961,1426.500000,1441.729980,1441.729980,0
1986-07-21,1440.670044,1463.510010,1440.670044,1463.510010,1463.510010,0
1986-07-28,1439.189941,1439.189941,1429.459961,1430.520020,1430.520020,0
1986-08-04,1434.329956,1442.469971,1434.329956,1442.359985,1442.359985,0
1986-08-11,1463.930054,1503.800049,1463.930054,1503.800049,1503.800049,0
1986-08-18,1504.849976,1521.349976,1500.520020,1521.349976,1521.349976,0
1986-08-25,1508.449951,1537.530029,1508.449951,1536.569946,1536.569946,0
1986-09-01,1513.310059,1541.119995,1513.310059,1521.449951,1521.449951,0
1986-09-08,1505.910034,1505.910034,1404.300049,1404.300049,1404.300049,0
1986-09-15,1410.319946,1413.180054,1408.530029,1411.489990,1411.489990,0
1986-09-22,1427.979980,1438.660034,1414.449951,1416.250000,1416.250000,0
1986-09-29,1402.180054,1426.290039,1402.180054,1425.439941,1425.439941,0
1986-10-06,1430.839966,1441.089966,1428.930054,1434.859985,1434.859985,0
1986-10-13,1436.859985,1457.270020,1433.270020,1453.680054,1453.680054,0
1986-10-20,1438.239990,1456.640015,1437.920044,1451.560059,1451.560059,0
1986-10-27,1454.729980,1484.760010,1454.729980,1484.760010,1484.760010,0
1986-11-03,1494.810059,1500.520020,1494.810059,1496.180054,1496.180054,0
1986-11-10,1498.400024,1502.949951,1480.640015,1487.939941,1487.939941,0
1986-11-17,1479.260010,1490.260010,1443.099976,1490.260010,1490.260010,0
1986-11-24,1498.189941,1507.500000,1498.189941,1507.500000,1507.500000,0
1986-12-01,1505.589966,1534.140015,1505.589966,1519.339966,1519.339966,0
1986-12-08,1518.280029,1518.280029,1496.500000,1496.500000,1496.500000,0
1986-12-15,1500.099976,1510.670044,1491.949951,1508.339966,1508.339966,0
1986-12-22,1501.680054,1501.680054,1487.939941,1492.380005,1492.380005,0
1986-12-29,1479.160034,1491.000000,1465.310059,1491.000000,1491.000000,0
1987-01-05,1526.739990,1569.040039,1526.739990,1569.040039,1569.040039,0
1987-01-12,1578.760010,1609.219971,1576.969971,1609.219971,1609.219971,0
1987-01-19,1625.290039,1649.180054,1616.719971,1628.569946,1628.569946,0
1987-01-26,1624.439941,1657.119995,1624.439941,1650.670044,1650.670044,0
1987-02-02,1664.829956,1695.599976,1663.040039,1691.060059,1691.060059,0
1987-02-09,1679.430054,1687.140015,1661.979980,1687.140015,1687.140015,0
1987-02-16,1718.020020,1721.609985,1718.020020,1721.609985,1721.609985,0
1987-02-23,1703.640015,1713.050049,1703.640015,1713.050049,1713.050049,0
1987-03-02,1708.609985,1749.420044,1708.609985,1749.420044,1749.420044,0
1987-03-09,1736.739990,1754.819946,1736.739990,1747.939941,1747.939941,0
1987-03-16,1737.689941,1790.869995,1737.689941,1790.869995,1790.869995,0
1987-03-23,1806.310059,1808.949951,1780.300049,1780.300049,1780.300049,0
1987-03-30,1740.010010,1799.650024,1740.010010,1799.650024,1799.650024,0
1987-04-06,1807.680054,1807.680054,1752.280029,1752.280029,1752.280029,0
1987-04-13,1714.420044,1719.180054,1673.930054,1719.180054,1719.180054,0
1987-04-20,1714.949951,1749.949951,1685.140015,1685.140015,1685.140015,0
1987-04-27,1684.079956,1722.040039,1684.079956,1719.709961,1719.709961,0
1987-05-04,1725.839966,1760.209961,1725.839966,1749.849976,1749.849976,0
1987-05-11,1741.390015,1752.699951,1715.589966,1715.589966,1715.589966,0
1987-05-18,1707.130005,1707.130005,1660.290039,1681.859985,1681.859985,0
1987-05-25,1720.560059,1729.969971,1719.709961,1728.589966,1728.589966,0
1987-06-01,1728.589966,1756.930054,1721.089966,1749.849976,1749.849976,0
1987-06-08,1767.189941,1795.949951,1767.189941,1795.949951,1795.949951,0
1987-06-15,1803.880005,1824.290039,1803.880005,1824.290039,1824.290039,0
1987-06-22,1837.400024,1837.400024,1822.910034,1825.770020,1825.770020,0
1987-06-29,1829.150024,1829.150024,1803.030029,1816.880005,1816.880005,0
1987-07-06,1813.920044,1835.280029,1813.920044,1835.280029,1835.280029,0
1987-07-13,1831.160034,1868.060059,1831.160034,1868.060059,1868.060059,0
1987-07-20,1851.250000,1851.250000,1829.569946,1836.660034,1836.660034,0
1987-07-27,1844.800049,1888.890015,1844.800049,1888.890015,1888.890015,0
1987-08-03,1882.859985,1912.469971,1875.670044,1912.469971,1912.469971,0
1987-08-10,1939.750000,1976.760010,1939.750000,1974.010010,1974.010010,0
1987-08-17,1974.750000,1982.680054,1946.839966,1982.680054,1982.680054,0
1987-08-24,1969.569946,1987.760010,1934.890015,1934.890015,1934.890015,0
1987-08-31,1950.430054,1950.430054,1877.680054,1877.680054,1877.680054,0
1987-09-07,1860.869995,1903.479980,1858.760010,1903.479980,1903.479980,0
1987-09-14,1908.979980,1908.979980,1864.780029,1864.780029,1864.780029,0
1987-09-21,1842.469971,1902.530029,1842.469971,1894.180054,1894.180054,0
1987-09-28,1911.199951,1939.540039,1903.910034,1939.540039,1939.540039,0
1987-10-05,1939.650024,1939.650024,1846.599976,1846.599976,1846.599976,0
1987-10-12,1834.750000,1861.189941,1682.599976,1682.599976,1682.599976,0
1987-10-19,1359.989990,1533.400024,1359.989990,1472.069946,1472.069946,0
1987-10-26,1352.170044,1488.780029,1352.170044,1488.780029,1488.780029,0
1987-11-02,1509.290039,1509.290039,1470.910034,1480.750000,1480.750000,0
1987-11-09,1441.729980,1468.479980,1417.510010,1454.949951,1454.949951,0
1987-11-16,1460.869995,1460.869995,1424.489990,1433.369995,1433.369995,0
1987-11-23,1439.400024,1458.430054,1429.150024,1429.150024,1429.150024,0
1987-11-30,1371.310059,1387.380005,1331.339966,1331.339966,1331.339966,0
